,Title,Company,Location,Link,Review
71,Software Engineer - Data Backend (Remote),Yelp,"Toronto, ON+2 locations•Remote",https://ca.indeed.com/rc/clk?jk=88bc594de1cd3d90&fccid=0e94073a1c937bd1&vjs=3,None
72,Data Scientist Intern,Geotab,"Oakville, ON•Remote",https://ca.indeed.com/rc/clk?jk=14fa0cedade273f3&fccid=31921a4bf53a6026&vjs=3,3.1
73,Data Engineer,League Inc,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=522d336e1063a33c&fccid=f4a9bd63e3986889&vjs=3,3.0
74,Policy and Data Analyst - Careers for Persons with Disabilit...,Public Service Commission of Canada,Canada•Temporarily Remote,https://ca.indeed.com/rc/clk?jk=14ee027a7c50f9f7&fccid=6c8be11ca276210a&vjs=3,4.1
75,Data QA Tester,J.D. Power,Ontario•Remote,https://ca.indeed.com/rc/clk?jk=5a8415587a4ca713&fccid=e6d683aa9f2c173a&vjs=3,None
76,Data Analytics Developer,Traction on Demand,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=4a684d5db3e3943c&fccid=4db26032d277e0f4&vjs=3,3.2
77,Data Consultant,Validere Technologies,Remote,https://ca.indeed.com/rc/clk?jk=aa9ab8df752070df&fccid=e967e2adf60716db&vjs=3,None
78,Business Intelligence & Data Analyst,sharethrough,"Toronto, ON+1 location•Remote",https://ca.indeed.com/rc/clk?jk=c5aedf187d115c78&fccid=420b591004b16413&vjs=3,None
79,Remote Consultant Clinical Data Manager,Ancillarie,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=230444f7493e1a91&fccid=8bd19dd0da7f81db&vjs=3,None
80,"new
Technical Support Consultant- Networking and Data (Concord)",Siemens Canada Limited - RuggedCom,"Concord, ON•Remote",https://ca.indeed.com/rc/clk?jk=10b8964fef58045d&fccid=ea6bb53f0b18b8f2&vjs=3,4.0
81,"new
Data Engineer",CTConsultants,"Montréal, QC•Remote",https://ca.indeed.com/rc/clk?jk=678964b60a5cc8e4&fccid=3eded7594e05bb4f&vjs=3,None
82,Data Developer,Mednow,"Toronto, ON•Remote",https://ca.indeed.com/company/Mednow/jobs/Data-Developer-6c63504f88b18063?fccid=900ee11518cb0cd1&vjs=3,None
83,Data Scientist,sharethrough,"Toronto, ON+1 location•Remote",https://ca.indeed.com/rc/clk?jk=3b045988c5dcc4b2&fccid=420b591004b16413&vjs=3,None
84,Data Coordinator Clinical Trials - BC Cancer Surrey,PHSA,"Surrey, BC•Remote",https://ca.indeed.com/rc/clk?jk=ce3db7390e0d3be1&fccid=f66f721a44de3765&vjs=3,3.2
85,Data Science Intern,Geotab,"Oakville, ON•Remote",https://ca.indeed.com/rc/clk?jk=50b518ce27b3eb46&fccid=31921a4bf53a6026&vjs=3,3.1
86,Data Specialist,Numerator,Remote,https://ca.indeed.com/rc/clk?jk=f0f8da3192f5d898&fccid=11f2ca9fb7278374&vjs=3,3.6
87,marketing analyst,PolicyMe,"York, ON•Remote",https://ca.indeed.com/rc/clk?jk=f7a472fb6b2b20b8&fccid=2d44499fee45dd96&vjs=3,None
88,Data Scientist,HomeStars,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=81cb2961acfa39e2&fccid=d9cd9ef63c694f94&vjs=3,3.2
89,Software Engineer - Data (Remote),BenchSci,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=3fa2d2ba8a7527eb&fccid=cb94cfaf4856cc5b&vjs=3,None
90,Data Analyst Co-op/Intern [January 2022),A Thinking Ape,British Columbia•Remote,https://ca.indeed.com/rc/clk?jk=ea17944a408fa117&fccid=72805b59c37bc6cc&vjs=3,None
91,"Senior Data Analyst, Loyalty Insights",WestJet,"Calgary, AB•Remote",https://ca.indeed.com/rc/clk?jk=3f8d768daafbe8bb&fccid=f18c1d5f3c78c7ca&vjs=3,3.9
92,Junior Data Engineer,WestJet,"Vancouver, BC+1 location•Temporarily Remote",https://ca.indeed.com/rc/clk?jk=ba94895ac8efabdc&fccid=f18c1d5f3c78c7ca&vjs=3,3.9
93,Data Analyst - Latin America,Mino Games,"Montréal, QC•Remote",https://ca.indeed.com/rc/clk?jk=0e91e6f6f2bbb131&fccid=cd0eb30c0c661b0d&vjs=3,None
94,Product Data Analyst,Affinity.co,Remote,https://ca.indeed.com/company/Affinity.co/jobs/Product-Data-Analyst-959b07d20a322bf0?fccid=1b32be4e9bf5cb2a&vjs=3,None
95,Business Data Analyst,Insurance Bureau of Canada,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=c455f0d34e9401cd&fccid=14c6223bd7ade2fc&vjs=3,4.4
96,Data Analyst,Veeva Systems,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=421d5ef4b4957014&fccid=353eb997fc901045&vjs=3,None
97,Data Analyst,MasterCard,"Vancouver, BC•Temporarily Remote",https://ca.indeed.com/rc/clk?jk=76fe7864b334ab93&fccid=10b5c722d846df43&vjs=3,4.1
98,Business Data Analyst,Carfax,"London, ON•Remote",https://ca.indeed.com/rc/clk?jk=eb3decd275a68300&fccid=2e34fbb9cb2e96bf&vjs=3,None
99,Data Engineer (Remote),TradeRev,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=4150cb9a3e96f405&fccid=bf43832ebb455ed2&vjs=3,3.3
100,"new
Data analyst, Marketing performance",BAM Strategy,"Montréal, QC+2 locations•Remote",https://ca.indeed.com/company/BAM-Strategy/jobs/Data-Analyst-f8b633aada6d26ba?fccid=78c5b8be32adac22&vjs=3,4.3
101,Data Solutions Associate,Numerator,Remote,https://ca.indeed.com/rc/clk?jk=97fdee6dbddb9d6a&fccid=11f2ca9fb7278374&vjs=3,3.6
102,"Director, Technology & Data",Vidyard,+1 locationRemote,https://ca.indeed.com/rc/clk?jk=b5c9161ea9e43159&fccid=481922bac21917d5&vjs=3,3.1
103,Sr Clinical Data Coordinator,PRA Health Sciences,Remote,https://ca.indeed.com/rc/clk?jk=9347e306e57eb038&fccid=59237124d676ae4d&vjs=3,3.5
104,Business Analyst,Ontario Mutual,"Jarvis, ON•Remote",https://ca.indeed.com/rc/clk?jk=918e783a7d3f3dac&fccid=867d3ee2d1f4f0ee&vjs=3,None
105,Bioinformatics Analyst - Remote (Full-time or Part-time),EMMES,"Vancouver, BC•Remote",https://ca.indeed.com/rc/clk?jk=346db9817d6bada2&fccid=26108e784f9361a6&vjs=3,None
106,Data Engineer,Klue,"Vancouver, BC•Remote",https://ca.indeed.com/rc/clk?jk=e9090466238f549f&fccid=97d82e5ee0248fef&vjs=3,5.0
107,Data Analyst,Properly (Canada),Ontario•Remote,https://ca.indeed.com/rc/clk?jk=367bfe954fd6da99&fccid=177a6721affd348a&vjs=3,None
108,Data Engineer,Wattpad,"Toronto, ON+2 locations•Remote",https://ca.indeed.com/rc/clk?jk=cf7114a8434f193b&fccid=ea2f3473c53cb525&vjs=3,4.5
109,"Data Scientist, Decision Science",Coursera,Remote,https://ca.indeed.com/rc/clk?jk=7fe92ab23b6471ac&fccid=ef63980be6005ec6&vjs=3,4.3
110,CX Data Analyst - Customer Experience,Extreme Networks,"Thornhill, ON•Remote",https://ca.indeed.com/rc/clk?jk=8da2c40dd44158a0&fccid=3c1ccc4616711149&vjs=3,3.6
111,Data Scientist,Rackspace,Remote,https://ca.indeed.com/rc/clk?jk=1c37b24971c6e011&fccid=b60c9324aeb7df96&vjs=3,None
112,"Data Engineer, Advanced Analytics",Coca-Cola Canada Bottling Limited,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=87009def6568ae75&fccid=d836e94cec8a7fbd&vjs=3,3.5
113,"new
Senior Data Engineer (Remote, Canada)",Shopify,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=4af063dd99d7b18e&fccid=d5a5824be27ba831&vjs=3,3.9
114,"new
Data Governance Officer",BNP Paribas,"Montréal, QC•Remote",https://ca.indeed.com/rc/clk?jk=1669fb6ae79e8eb2&fccid=1392500f835bba92&vjs=3,3.9
115,"Biostatistician, Master's - Remote (Full-time or Part-time)",EMMES,"Vancouver, BC•Remote",https://ca.indeed.com/rc/clk?jk=0a10c258291186f4&fccid=26108e784f9361a6&vjs=3,None
116,Business Analyst II #Remote,PointClickCare,"Mississauga, ON•Remote",https://ca.indeed.com/rc/clk?jk=22ae878605542f8c&fccid=f3e403e0f1d59b84&vjs=3,3.7
117,Machine Learning Engineer - NLP (Remote),BenchSci,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=0786b5f73d76749a&fccid=cb94cfaf4856cc5b&vjs=3,None
118,Intermediate Data Scientist,MobSquad,"Halifax, NS•Remote",https://ca.indeed.com/company/MobSquad/jobs/Intermediate-Data-Scientist-db51a96484148763?fccid=e088dad3684f5a55&vjs=3,None
119,Data Engineer (SQL/Looker),sharethrough,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=129bea436c0b419c&fccid=420b591004b16413&vjs=3,None
120,"new
Data Development Manager (Remote, Canada)",Shopify,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=90f21b6acae0ebd4&fccid=d5a5824be27ba831&vjs=3,3.9
121,Data Engineer,StackAdapt,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=2fa607bca2aef933&fccid=8125fd19a28b99fe&vjs=3,4.5
122,"new
Senior Data Science Manager, Commercial (Remote, Canada)",Shopify,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=38db07d43737d286&fccid=d5a5824be27ba831&vjs=3,3.9
123,Business Intelligence Developer / Analyst - Remote - Canada,FullStack Labs,"Toronto, ON+2 locations•Remote",https://ca.indeed.com/rc/clk?jk=e21e7766acb52b73&fccid=9c6c0fa81112149a&vjs=3,None
124,"Business Support Intern, Data Operations",Geotab,"Oakville, ON•Remote",https://ca.indeed.com/rc/clk?jk=4580197d28d49110&fccid=31921a4bf53a6026&vjs=3,3.1
125,Data Delivery Specialist,EDC,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=3abaf98e401b345d&fccid=a8b2e935aa392e07&vjs=3,3.8
126,Senior Data Quality Assurance Analyst,Alberta Pensions Services,"Edmonton, AB•Remote",https://ca.indeed.com/rc/clk?jk=9046126570a10caf&fccid=08763ec4d29c34c8&vjs=3,2.5
127,Data Scientist - Biology,Deep Genomics,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=85b3cd915a86a854&fccid=7439b4dd3d2dd6bc&vjs=3,None
128,Financial Data Analyst,Geotab,"Oakville, ON•Remote",https://ca.indeed.com/rc/clk?jk=db61aeb33c86c2c0&fccid=31921a4bf53a6026&vjs=3,3.1
129,"new
Staff Data Engineer (Remote, Canada)",Shopify,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=db10fa8e191d06fa&fccid=d5a5824be27ba831&vjs=3,3.9
130,TFMS Planning & Reporting Analyst - Remote,BGIS,"Vancouver, BC+1 location•Remote",https://ca.indeed.com/rc/clk?jk=6d3efd6fa6a7b8d1&fccid=84c23fbcabc14d59&vjs=3,3.1
131,"new
Research Data Scientist | Scientifique chargé des données de...",Facebook,Remote,https://ca.indeed.com/rc/clk?jk=f03735ba845fdeac&fccid=1639254ea84748b5&vjs=3,4.1
132,information systems business analyst,88 WEBSTUDIO INC.,"Etobicoke, ON•Remote",https://ca.indeed.com/rc/clk?jk=643c03b4dfd855e2&fccid=9b7187b17777dc19&vjs=3,None
133,Data Scientist,MobSquad,"Calgary, AB•Remote",https://ca.indeed.com/rc/clk?jk=5bdab81d0a23dccd&fccid=e140fb6d05504c9a&vjs=3,None
134,Senior Data Analyst,Economical Insurance,"Mississauga, ON+3 locations•Remote",https://ca.indeed.com/rc/clk?jk=3d29b956ba49cfeb&fccid=d33243ac6c394a10&vjs=3,3.4
135,"Advisory, Acceleration Centre, Business Analyst (Virtual)",PwC,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=8fa068e13de1fc86&fccid=5e964c4afc56b180&vjs=3,4.0
136,"new
BI Developer",Ezra,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=2e236abef0ad56ba&fccid=6c8a92081151019c&vjs=3,None
137,"new
Business Analytics Analyst",OLG,"Sault Ste. Marie, ON•Remote",https://ca.indeed.com/rc/clk?jk=e487fcc154c92ce1&fccid=2b3f8ae0103eedd1&vjs=3,3.6
138,Marketing Analyst (Remote),Wonolo,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=6ccd4cf2877b663d&fccid=ebac2914999a8580&vjs=3,None
139,Analyst - Talent Acquisition,WestJet,"Calgary, AB•Remote",https://ca.indeed.com/rc/clk?jk=3ba6396d0e81d43c&fccid=f18c1d5f3c78c7ca&vjs=3,3.9
140,BUSINESS INTELLIGENCE ANALYST,Allstate Canada,"Markham, ON•Remote",https://ca.indeed.com/rc/clk?jk=edaec075c69cd8f1&fccid=3a71a4d2f7990a25&vjs=3,3.7
141,Data Scientist / Scientifique des données,Dell Technologies,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=d7fac94b66ba132c&fccid=dd09fe3b43125016&vjs=3,4.0
142,"new
Analyst, Business Operations",Verto Health,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=ab1dde5fa1c1341a&fccid=ab0dc059dee6a726&vjs=3,None
143,Senior Data Analyst,League Inc,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=101a277e62677e68&fccid=f4a9bd63e3986889&vjs=3,3.0
144,"new
Database Administrator",Optima Communications International Inc.,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=b82971789474c40f&fccid=043ffd4709dd4cef&vjs=3,3.2
145,Data Model Designer,Visier Inc.,"Vancouver, BC•Remote",https://ca.indeed.com/rc/clk?jk=cae58d3665e143d8&fccid=7bcc6e90bcef893c&vjs=3,3.7
146,Data Warehouse Developer,BNP Paribas,"Montréal, QC•Remote",https://ca.indeed.com/rc/clk?jk=9fc3816f82735e9d&fccid=1392500f835bba92&vjs=3,3.9
147,Azure Data Engineer (flexible work location),MNP,"Calgary, AB•Remote",https://ca.indeed.com/rc/clk?jk=dbbd6aab48ad83d2&fccid=b8ee7f714bcca05b&vjs=3,3.1
148,Data Developer (SQL/Looker),sharethrough,"Montréal, QC•Remote",https://ca.indeed.com/rc/clk?jk=c9d028f58e1f265d&fccid=420b591004b16413&vjs=3,None
149,Data Engineer,CGI Inc,"Ottawa, ON•Remote",https://ca.indeed.com/rc/clk?jk=50041b4635ac0d3c&fccid=43a69183767d4301&vjs=3,3.6
150,Master Data Steward (Remote),TradeRev,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=ffad9e051a597010&fccid=bf43832ebb455ed2&vjs=3,3.3
151,Data Governance Analyst,Rogers Communications,"Brampton, ON•Temporarily Remote",https://ca.indeed.com/rc/clk?jk=4ab951acddebad06&fccid=b5583ca8df6a68c3&vjs=3,3.7
152,"new
Marketing Data Analyst",Clearco,Ontario•Remote,https://ca.indeed.com/rc/clk?jk=b7ad3eb3499b2287&fccid=4799ed9185c0edc2&vjs=3,None
153,Senior Product Manager - Data,Klue,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=49ff6928f8bc83d3&fccid=97d82e5ee0248fef&vjs=3,5.0
154,Data Analyst,Dapper Labs,"Vancouver, BC•Remote",https://ca.indeed.com/rc/clk?jk=a0d0bf43efe71081&fccid=d6486a0a13a20d3e&vjs=3,None
155,Data Science Instructor,Juno College of Technology,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=3023d255bcb60582&fccid=cccaff798cead1b6&vjs=3,None
156,Senior Clinical Data Coordinator,Labcorp,"Durham, NC•Remote",https://ca.indeed.com/rc/clk?jk=9e39c3bb067cfa0e&fccid=a3163e1f583839d0&vjs=3,3.4
157,"Data Scientist, Privacy Engineering",Geotab,"Oakville, ON•Remote",https://ca.indeed.com/rc/clk?jk=abebc0f802c96cbd&fccid=31921a4bf53a6026&vjs=3,3.1
158,Data Engineer,Dapper Labs,Remote,https://ca.indeed.com/rc/clk?jk=8415357e7882aa24&fccid=d6486a0a13a20d3e&vjs=3,None
159,"new
Business Analyst Co-op (Winter 2022)",General Motors,Canada•Remote,https://ca.indeed.com/rc/clk?jk=17179c3f5b0c1598&fccid=116680a29a847a70&vjs=3,4.0
160,"Data Scientist, Advanced Analytics",Coca-Cola Canada Bottling Limited,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=2e6cc84fb9ea94cc&fccid=d836e94cec8a7fbd&vjs=3,3.5
161,"Business Systems Analyst, Financial Applications (Remote)",Yelp,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=fd1e9c05bcd2637a&fccid=0e94073a1c937bd1&vjs=3,None
162,"Upstream Planning, Data Analyst - 12 month contract",Schneider Electric,"Brossard, QC•Remote",https://ca.indeed.com/rc/clk?jk=026e8785fb71ffd3&fccid=8dc4399ddb463d4a&vjs=3,3.9
163,"new
Machine Learning Engineer",Variational AI,"Vancouver, BC•Remote",https://ca.indeed.com/rc/clk?jk=98a09091856eda65&fccid=b46575faacff1f0a&vjs=3,None
164,"Embedded Escalation Engineer-Data Share, Data movement",Microsoft,"Vancouver, BC•Remote",https://ca.indeed.com/rc/clk?jk=42f4c97f128c042e&fccid=734cb5a01ee60f80&vjs=3,4.2
165,Business Analyst,Intact,"St. John's, NL•Remote",https://ca.indeed.com/rc/clk?jk=f0d803dc49e8a5a2&fccid=a614b30520ebe6c9&vjs=3,3.8
166,Scientific Analyst - Bioinformatics (Remote),BenchSci,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=d4b6b2eae778bda4&fccid=cb94cfaf4856cc5b&vjs=3,None
167,Business Development Analyst (Remote),Dillon Consulting Limited,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=ca0e8b117ee54e63&fccid=6a34323eae72ab52&vjs=3,3.7
168,"new
Lead Data Analyst",G Adventures,Remote,https://ca.indeed.com/company/G-Adventures/jobs/Lead-Data-Analyst-2748024a918848f2?fccid=477b2a4839f9fec6&vjs=3,4.2
169,"Data Analyst, Product Management",Geotab,"Oakville, ON•Remote",https://ca.indeed.com/rc/clk?jk=756f280c011c4aa2&fccid=31921a4bf53a6026&vjs=3,3.1
170,"new
Business Analyst",Luxoft,Remote,https://ca.indeed.com/rc/clk?jk=cd46c919dd5c6251&fccid=4b841d912d46e4fd&vjs=3,None
171,"Senior Analyst, Business Analysis & Optimization (Remote)",Altus Group,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=3e63c83195bda4ca&fccid=67fbdb0463ba7ad3&vjs=3,2.6
172,"new
Bilingual Data Associate",Numerator,"Mississauga, ON•Remote",https://ca.indeed.com/rc/clk?jk=1a16eb1521be005b&fccid=11f2ca9fb7278374&vjs=3,3.6
173,Data Engineer,Paytm Labs,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=963e25caf8796bbf&fccid=0382d65c0e448c96&vjs=3,2.5
174,"Data Analyst, Public Cloud Operations",RBC,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=67cd5b3c3c0ea627&fccid=537b899e30af3338&vjs=3,4.0
175,Senior Clinical Data Manager- Remote (Full-time or Part-time...,EMMES,"Vancouver, BC•Remote",https://ca.indeed.com/rc/clk?jk=046f05380af2f525&fccid=26108e784f9361a6&vjs=3,None
176,"new
Senior Financial Analyst",Absolute Software,"Vancouver, BC•Remote",https://ca.indeed.com/company/Absolute-Software/jobs/Senior-Financial-Analyst-c0a49cd2309346e7?fccid=2b478912036f2b2c&vjs=3,3.4
177,Data Engineer,MediaNet®,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=a91918cb95cc7b83&fccid=c572b38febc87792&vjs=3,None
178,Data Scientist,Vori Health,Remote,https://ca.indeed.com/rc/clk?jk=c1e2e8e2e923678d&fccid=0258bd41493433c4&vjs=3,None
179,Director of Data,Wave,"Toronto, ON•Remote",https://ca.indeed.com/company/Wave/jobs/Director-Data-fce6f7e89908b49a?fccid=83c651a4d6229120&vjs=3,3.3
180,Data Scientist/Engineer,TELUS,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=a6df206ca89410aa&fccid=ed81336789a877c2&vjs=3,3.9
181,"Tax, Acceleration Centre, Immigration Law, Data Specialist (...",PwC,Canada•Remote,https://ca.indeed.com/rc/clk?jk=c21a5c47e1ed7562&fccid=5e964c4afc56b180&vjs=3,4.0
182,Health Information Management Data Coordinator - BC Transpla...,PHSA,"Vancouver, BC•Remote",https://ca.indeed.com/rc/clk?jk=86e9d4df473237a8&fccid=f66f721a44de3765&vjs=3,3.2
183,Senior Data Scientist,ZenHub,"Vancouver, BC•Remote",https://ca.indeed.com/rc/clk?jk=e337144f31de5ee6&fccid=0e939850d9602543&vjs=3,None
184,Head of Data,Dapper Labs,Remote,https://ca.indeed.com/rc/clk?jk=c0a92cb8015a8a5b&fccid=d6486a0a13a20d3e&vjs=3,None
185,Senior Biostatistician (Remote),Labcorp,"Boston, MA•Remote",https://ca.indeed.com/rc/clk?jk=a2f7aad3729d600f&fccid=a3163e1f583839d0&vjs=3,3.4
